,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
34,0.8274449999999997,0.7780589999999998,0.7849249999999999,0.7844919999999997,0.8110109999999997,0.7727829999999997,0.7664949999999997,0.7706309999999995,0.03863500000000001,0.10032699999999997,0.09700600000000002,0.10194400000000003,0.727347,0.827669,0.9042619999999999,0.9931619999999993,bn_3,4.0
35,0.8696679999999999,0.8252100000000002,0.8285529999999999,0.8269809999999999,0.846567,0.807151,0.8081400000000001,0.8084169999999999,0.019343000000000003,0.051141000000000006,0.054155,0.054789000000000004,0.8151699999999997,0.8912049999999998,0.950525,0.996036,bn_3,5.0
36,0.9146320000000001,0.8791700000000001,0.874204,0.871437,0.8899090000000002,0.8482620000000002,0.8493250000000004,0.8465230000000001,0.011063,0.026445000000000003,0.029076000000000008,0.029696000000000004,0.8846319999999999,0.9375149999999999,0.970534,0.9978660000000003,bn_3,6.0
37,0.941371,0.9145740000000001,0.9108230000000002,0.913594,0.9301259999999999,0.88869,0.8946259999999999,0.888818,0.005349,0.014396000000000003,0.012896,0.016059000000000004,0.9303329999999999,0.9631709999999998,0.984577,0.999392,bn_3,7.0
38,0.9651469999999996,0.9422789999999995,0.9406289999999996,0.9395889999999997,0.958493,0.9245119999999999,0.931505,0.926635,0.002776,0.006621000000000001,0.0072910000000000015,0.008452,0.9575329999999999,0.9825090000000001,0.9922809999999999,0.9999999999999998,bn_3,8.0
39,0.978867,0.9649840000000001,0.965173,0.960166,0.974766,0.9493769999999999,0.953,0.9530969999999999,0.002116,0.003012,0.0037029999999999997,0.004216,0.975753,0.992035,0.99575,0.999999,bn_3,9.0
40,0.989701,0.979726,0.978457,0.9765600000000001,0.9847769999999999,0.971281,0.971298,0.970676,0.001456,0.001717,0.002,0.0030290000000000004,0.9881899999999999,0.9957959999999999,0.9969889999999999,1.000002,bn_3,10.0
41,0.994316,0.985619,0.986513,0.985088,0.991139,0.983903,0.984198,0.984248,0.00038899999999999997,0.000987,0.002,0.0021579999999999998,0.9927969999999999,0.997007,0.9979049999999999,0.999999,bn_3,11.0
42,0.996955,0.991307,0.992216,0.992492,0.995009,0.9902010000000001,0.9889570000000001,0.9911240000000001,0.0,0.0,0.0015429999999999999,0.0014629999999999999,0.995882,0.9975,0.998624,0.9999990000000001,bn_3,12.0
43,0.997998,0.9944320000000002,0.9950150000000001,0.9961610000000002,0.996661,0.9941,0.994684,0.994207,0.0,0.0,0.0005790000000000001,0.0005329999999999999,0.996284,0.998027,0.9996310000000002,0.9999980000000002,bn_3,13.0
44,0.998,0.997257,0.997656,0.99786,0.9979999999999999,0.9959689999999999,0.9962139999999999,0.9969769999999999,0.0,0.0,0.0,0.0,0.996902,0.9996339999999999,0.9999999999999999,0.9999999999999999,bn_3,14.0
45,0.9983079999999996,0.9981939999999997,0.9981879999999997,0.9980169999999997,0.9984529999999997,0.9974999999999998,0.9977659999999998,0.9974999999999998,0.0,0.0,0.0,0.0,0.9982099999999997,1.0000009999999997,1.0000009999999997,1.0000009999999997,bn_3,15.0
46,0.999343,0.998839,0.998521,0.9985,0.9989990000000001,0.997954,0.998499,0.99785,0.0,0.0,0.0,0.0,0.9995240000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,bn_3,16.0
47,0.999715,0.999185,0.999268,0.9989480000000001,0.999104,0.998079,0.998851,0.9984470000000001,0.0,0.0,0.0,0.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,bn_3,17.0
48,0.999999,0.999499,0.999999,0.998999,0.999788,0.998546,0.999,0.999038,0.0,0.0,0.0,0.0,0.999999,0.999999,0.999999,0.999999,bn_3,18.0
49,1.0,0.9995,1.0,0.999074,1.0,0.999461,0.999657,0.9995,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,19.0
50,0.9999990000000001,0.999831,0.9999990000000001,0.999869,0.9999990000000001,0.999911,0.9999990000000001,0.9998670000000001,0.0,0.0,0.0,0.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.9999990000000001,bn_3,20.0
51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,bn_3,21.0
