,Pelle,Slmb,Cactus,Dif,Dorsal,Toll,MyD88,Nec,Tube,Spz,Targets,model_id,timepoint
95,0.26814000000000004,0.002337,0.9928930000000001,0.03186,0.027613000000000002,0.041044,0.09412999999999999,0.9968530000000002,0.18430600000000003,0.011289999999999998,0.11794399999999998,bn_6,5.0
96,0.190772,0.0008179999999999999,0.9974639999999999,0.012517,0.013397000000000001,0.022016999999999995,0.051911000000000006,0.9987139999999999,0.11240999999999998,0.004598,0.065521,bn_6,6.0
97,0.12389299999999999,6e-05,0.9990010000000001,0.006137,0.006354,0.012859,0.027687000000000007,0.9999280000000002,0.065342,0.003003,0.032575,bn_6,7.0
98,0.076959,0.0,0.9993950000000003,0.002146,0.00338,0.007416999999999999,0.015802,1.0000010000000001,0.033944999999999996,0.002444,0.013787000000000002,bn_6,8.0
99,0.041887,0.0,0.999499,0.000802,0.001528,0.003849,0.009757,0.999999,0.018126,0.00112,0.005525,bn_6,9.0
100,0.02253,0.0,0.9994989999999999,0.0005,0.000635,0.001947,0.0048400000000000006,0.999999,0.010728999999999999,0.000383,0.002167,bn_6,10.0
101,0.013247,0.0,0.999775,0.000499,0.00034,0.000702,0.002091,0.999999,0.0054800000000000005,0.0,0.0011300000000000001,bn_6,11.0
102,0.008569,0.0,0.999998,9.2e-05,0.0,0.0,0.001176,0.999998,0.002777,0.0,0.0006479999999999999,bn_6,12.0
103,0.0047020000000000005,0.0,1.0,0.0,0.0,0.0,0.00012,1.0,0.0018650000000000001,0.0,0.0,bn_6,13.0
104,0.002786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00138,0.0,0.0,bn_6,14.0
105,0.001519,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.000254,0.0,0.0,bn_6,15.0
106,0.000311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_6,16.0
107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_6,17.0
108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_6,18.0
109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_6,19.0
110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_6,20.0
111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bn_6,21.0
