,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
8058,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,18.0
8059,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,19.0
8060,0.0,0.0,0.0,8e-06,0.000136,0.0,0.0,0.0028,0.0028,0.0,0.9000000000000001,0.1366,0.7634000000000001,0.9000000000000001,0.9000000000000001,bn428,20.0
8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,21.0
8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,22.0
8063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,23.0
8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,24.0
8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,25.0
8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,26.0
8067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,27.0
8068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,28.0
8069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.8999999999999999,0.1366,0.7634,0.8999999999999999,0.8999999999999999,bn428,29.0
8070,0.05739500000000004,0.6498789999999993,0.275024,0.013500000000000002,0.0023929999999999997,0.9017029999999999,0.3414550000000002,0.0,0.25890899999999994,0.0021460000000000003,0.36718899999999993,0.01851599999999999,0.7369649999999993,0.4086369999999998,0.7296639999999986,bn245,0.0
8071,0.11810900000000006,0.30342,0.3724190000000005,0.07194500000000004,0.03041900000000001,0.5671880000000008,0.5733590000000004,0.000547,0.2754869999999998,0.018075,0.7520400000000004,0.09645799999999995,0.6437520000000004,0.5458720000000009,0.6649180000000006,bn245,1.0
8072,0.08812199999999994,0.181032,0.280071,0.09476100000000004,0.06662099999999999,0.29485399999999984,0.4598890000000001,0.0030039999999999997,0.13466499999999995,0.030604000000000006,0.8708210000000008,0.15254300000000004,0.7009990000000006,0.7279240000000011,0.7715690000000005,bn245,2.0
