,TF1,G1,G2,G3,TF2,G4,G5,G6,TF6,G7,G8,G9,TF3,TF4,TF5,TF7,model_id,timepoint
67,0.494285,0.484218,0.485186,0.48439899999999997,0.49334100000000003,0.48279000000000005,0.48268000000000005,0.4832,0.0,0.00028900000000000003,0.000388,4.2000000000000004e-05,0.9923700000000002,0.9978910000000002,0.9996210000000002,0.9999990000000001,toy_reprogramming_1,10.0
68,0.49702699999999994,0.491591,0.492562,0.491944,0.496731,0.49105099999999996,0.490621,0.491542,0.0,9.8e-05,0.000126,0.0,0.995673,0.999061,0.9999,1.0,toy_reprogramming_1,11.0
69,0.49901699999999993,0.4957019999999999,0.49605,0.49593099999999996,0.498107,0.494888,0.494322,0.495281,0.0,0.0,4.2e-05,0.0,0.9982969999999999,0.999699,0.9999329999999998,0.999999,toy_reprogramming_1,12.0
70,0.500323,0.49879700000000005,0.498722,0.49792400000000003,0.498591,0.497067,0.496649,0.497282,0.0,0.0,0.0,0.0,0.999354,0.9998649999999999,0.999999,0.999999,toy_reprogramming_1,13.0
71,0.500689,0.5001369999999999,0.500105,0.49962500000000004,0.49895799999999996,0.498359,0.498264,0.498376,0.0,0.0,0.0,0.0,0.999709,1.0,1.000001,1.000001,toy_reprogramming_1,14.0
72,0.5008,0.5005980000000001,0.5005940000000001,0.500526,0.499044,0.498881,0.498732,0.498891,0.0,0.0,0.0,0.0,0.999844,1.0000010000000001,1.0000010000000001,1.0000010000000001,toy_reprogramming_1,15.0
73,0.5008009999999999,0.5006189999999999,0.5007739999999999,0.500694,0.4991,0.4991,0.498907,0.4991,0.0,0.0,0.0,0.0,0.999934,1.000001,1.000001,1.000001,toy_reprogramming_1,16.0
74,0.500862,0.500766,0.5008,0.5007,0.4991,0.4991,0.499,0.4991,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,toy_reprogramming_1,17.0
75,0.5009,0.5008520000000001,0.5008750000000001,0.500708,0.4991,0.4991,0.499011,0.4991,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,toy_reprogramming_1,18.0
76,0.2837390000000003,0.083661,0.08508499999999998,0.08564,0.28277999999999986,0.08353700000000003,0.08396900000000002,0.08200999999999999,0.63295,0.894276,0.8971579999999993,0.8973449999999991,0.004426999999999999,0.023675000000000005,0.10394099999999996,1.0000079999999996,bn5,0.0
77,0.4812369999999997,0.2972510000000001,0.29904900000000006,0.30522800000000005,0.48009499999999977,0.29488099999999995,0.30114100000000016,0.2937359999999998,0.23232,0.5650879999999995,0.5635539999999996,0.5625089999999996,0.07013599999999998,0.19396600000000033,0.43501799999999957,1.0000059999999988,bn5,1.0
78,0.5514330000000003,0.441703,0.43838700000000014,0.4430090000000001,0.5515750000000004,0.43794900000000014,0.4400330000000004,0.4392400000000002,0.08269000000000001,0.29580200000000006,0.2922960000000001,0.2934020000000003,0.24365000000000006,0.45341200000000026,0.7088710000000006,0.9999959999999999,bn5,2.0
79,0.6367870000000003,0.5422539999999999,0.5390630000000002,0.5407890000000001,0.6345030000000005,0.541552,0.5390119999999997,0.5415850000000002,0.028422000000000003,0.13820400000000008,0.13818799999999998,0.13827600000000004,0.46138199999999974,0.6747080000000008,0.8638480000000007,0.9999950000000003,bn5,3.0
80,0.7326990000000001,0.638232,0.636684,0.636769,0.7301100000000001,0.635093,0.6320640000000001,0.634407,0.011394000000000001,0.06127499999999999,0.05981399999999998,0.06439700000000001,0.6559890000000002,0.825574,0.9382740000000002,0.9999950000000002,bn5,4.0
81,0.8207020000000002,0.7329590000000001,0.7327779999999999,0.7307010000000003,0.8207690000000002,0.7303699999999999,0.7287640000000001,0.725983,0.004728,0.028062000000000004,0.026359,0.028299999999999992,0.7983950000000002,0.912543,0.9728489999999999,1.0000020000000003,bn5,5.0
82,0.8889219999999999,0.8151589999999995,0.8121419999999996,0.8114299999999995,0.8899039999999996,0.8146229999999999,0.8148089999999999,0.8107689999999996,0.002013,0.011776,0.012400000000000001,0.012786,0.88673,0.9570379999999998,0.9882449999999997,0.9999959999999996,bn5,6.0
83,0.9330379999999999,0.8780770000000001,0.8755499999999998,0.879117,0.9363140000000001,0.879534,0.8807410000000001,0.880407,0.000724,0.005051999999999999,0.0053349999999999995,0.0045889999999999985,0.939374,0.9813810000000002,0.9952320000000002,0.9999920000000001,bn5,7.0
