,Myc,Bclaf1,CDK46CycD,Junb,CIPKIP,Gata2,Ikzf1,Spi1,Cebpa,Egr1,Gata1,Klf1,Fli1,Zfpm1,Tal1,model_id,timepoint
4129,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,19.0
4130,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,20.0
4131,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,21.0
4132,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,22.0
4133,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,23.0
4134,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,24.0
4135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,25.0
4136,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,26.0
4137,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,27.0
4138,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,28.0
4139,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,bn584,29.0
4140,0.05147600000000003,0.6511459999999993,0.2710009999999996,0.9999959999999998,0.37039700000000014,0.7926270000000006,0.3093699999999994,0.00234,0.23263899999999993,0.3129579999999995,0.37409400000000004,0.0,0.9999959999999998,0.4232589999999996,0.7355140000000001,bn128,0.0
4141,0.10304000000000003,0.29402699999999976,0.36767299999999953,0.9999970000000004,0.7705350000000003,0.4593160000000001,0.48405499999999974,0.005204000000000002,0.2391039999999998,0.4834880000000002,0.7708820000000004,0.0,0.9999970000000004,0.5591029999999998,0.6714309999999997,bn128,1.0
4142,0.07712200000000001,0.16847899999999996,0.2681070000000001,1.000002000000001,0.9157980000000003,0.233613,0.37519500000000017,0.004097999999999999,0.12060799999999997,0.38342700000000013,0.9139720000000007,0.0,1.000002000000001,0.7464600000000007,0.7961040000000001,bn128,2.0
4143,0.04444899999999999,0.10170599999999994,0.1821440000000001,1.0000000000000007,0.9669780000000003,0.11000099999999997,0.23245300000000013,0.00255,0.050882000000000004,0.24226500000000023,0.9665430000000008,0.0,1.0000000000000007,0.8733050000000007,0.8941900000000004,bn128,3.0
4144,0.02266000000000001,0.05758299999999998,0.11888399999999999,0.9999990000000001,0.9873500000000002,0.049371,0.13118899999999994,0.001004,0.019826,0.132627,0.9876870000000001,0.0,0.9999990000000001,0.9415090000000002,0.947366,bn128,4.0
4145,0.010324000000000002,0.029880999999999998,0.07004699999999998,0.9999970000000004,0.9960380000000004,0.019933,0.066979,0.000392,0.007988,0.06711800000000001,0.9959650000000004,0.0,0.9999970000000004,0.9731950000000003,0.9770680000000004,bn128,5.0
4146,0.00423,0.014366,0.039257,1.0,0.9986090000000002,0.0068520000000000005,0.029815000000000005,5e-06,0.003304,0.032038000000000004,0.998898,0.0,1.0,0.9889089999999999,0.9902910000000001,bn128,6.0
4147,0.002046,0.006396,0.020475999999999994,0.9999989999999999,0.9995219999999998,0.0029430000000000003,0.014126000000000001,0.0,0.001872,0.014384000000000003,0.9997669999999997,0.0,0.9999989999999999,0.9950079999999999,0.9960179999999998,bn128,7.0
4148,0.000973,0.0034449999999999997,0.011073,1.000002,0.999761,0.001327,0.006466,0.0,0.000396,0.006678,1.000002,0.0,1.000002,0.997445,0.997934,bn128,8.0
